Page	Ranking
958	2.0632773374753443E-4
3816	2.0625519955452505E-4
3761	2.0624191777433184E-4
9133	2.0619909586269708E-4
6758	2.0608314020057267E-4
2436	2.0607845945612693E-4
734	2.06058308000139E-4
7916	2.060228460215078E-4
8370	2.06019109176958E-4
8625	2.0601346989562372E-4
6637	2.0583342917827432E-4
3340	2.0582794366912074E-4
5991	2.05789108903057E-4
139	2.0577560644615463E-4
9118	2.0577014396238897E-4
2980	2.0573571271626726E-4
6459	2.0570779458210705E-4
1938	2.0561443893671362E-4
5237	2.0560094191574842E-4
509	2.0559239221632666E-4
6330	2.055660993622486E-4
8536	2.0552250337707562E-4
3769	2.0548409812937054E-4
5532	2.0545190255532667E-4
6930	2.054506033635179E-4
2632	2.0544268269851463E-4
2077	2.053827089086467E-4
6373	2.0535744090908215E-4
541	2.0534272712908577E-4
2189	2.0529263574506636E-4
3595	2.0526074992681384E-4
8379	2.0524609904070618E-4
268	2.0515050231671318E-4
6376	2.051316057110988E-4
3620	2.04954466192408E-4
8018	2.048440699909622E-4
7806	2.0481845855496137E-4
4783	2.048021995675592E-4
8192	2.0476268855378584E-4
3672	2.0475831904667776E-4
9063	2.0475073749712589E-4
426	2.046846364601271E-4
6940	2.0457437855731032E-4
7215	2.045315980095614E-4
3312	2.045129255701331E-4
1210	2.0451014734430698E-4
8057	2.0447188774174675E-4
1784	2.0444166792692495E-4
3027	2.0440924103120215E-4
8891	2.0438074022671788E-4
1752	2.0433327604210775E-4
5993	2.0432992085778244E-4
9387	2.0431387267863817E-4
6161	2.0429917157192734E-4
5315	2.042064625892973E-4
9573	2.0415545984607634E-4
4359	2.0410180905951704E-4
6264	2.0400270670112422E-4
769	2.03980637758489E-4
4948	2.0394618386052163E-4
1	2.0393832919327157E-4
3812	2.0393663534937605E-4
942	2.038996894370864E-4
5382	2.0388913059761244E-4
583	2.0384405263247185E-4
9584	2.0377922437879483E-4
7107	2.0375799797517276E-4
916	2.0372119131408252E-4
360	2.036548796755485E-4
9866	2.036463721700018E-4
1945	2.036423808636317E-4
2910	2.0351024131782727E-4
3930	2.0348358312169957E-4
2673	2.0343752082306235E-4
8882	2.0340471373724784E-4
5154	2.0339709904602254E-4
4896	2.033450167680819E-4
5309	2.0333238034128044E-4
6905	2.032509854558131E-4
3586	2.0320123533023706E-4
6666	2.0318365981625028E-4
9599	2.0317619808180677E-4
6813	2.0315323311764885E-4
6761	2.0314500991394391E-4
8050	2.0312536444051495E-4
9894	2.0311195890535596E-4
4882	2.030260466498653E-4
3201	2.029743316139606E-4
4504	2.0294852248543824E-4
9909	2.0293725997931E-4
709	2.0293400530085694E-4
6327	2.029202408549948E-4
9720	2.0289958381626742E-4
7539	2.028933610319313E-4
879	2.0287466791993388E-4
4544	2.0285953721610876E-4
5983	2.0280338272037125E-4
9065	2.0278207023239123E-4
5155	2.0278101779400346E-4
9074	2.027316268809889E-4
6456	2.026041233257877E-4
6789	2.0256112961016426E-4
9587	2.025242260580786E-4
5397	2.0251168464283526E-4
2793	2.0248492470303748E-4
6469	2.02474783196801E-4
7362	2.0244729103185922E-4
3117	2.0244620953019374E-4
946	2.0244320664513404E-4
7004	2.0242294892088133E-4
308	2.023564209570713E-4
2808	2.0231261011650477E-4
7722	2.0227898614482603E-4
6703	2.022489046642688E-4
4799	2.0223300634954354E-4
6149	2.0222173021420165E-4
8396	2.022060238198095E-4
9352	2.0213153357218747E-4
7163	2.0210707475340045E-4
6696	2.0206639784332156E-4
705	2.020339672488119E-4
5648	2.0201396636870936E-4
2009	2.0199869444377177E-4
3374	2.019976038694599E-4
5538	2.019193458229977E-4
4789	2.0184371597085454E-4
7319	2.0178420995795328E-4
7754	2.0175733976335084E-4
1865	2.016696340800392E-4
894	2.016429175535065E-4
7027	2.016398578076889E-4
3145	2.016241590858577E-4
8734	2.0154415426129973E-4
5106	2.0153344104631256E-4
3793	2.014013524296401E-4
6722	2.0139124648208462E-4
6440	2.0138582442767866E-4
7880	2.0137314513909356E-4
6804	2.0133052917611745E-4
459	2.0130435623482055E-4
5500	2.0122543955249656E-4
3549	2.0120426823062222E-4
6752	2.0115989353390335E-4
32	2.01115969898221E-4
2932	2.0110331859900804E-4
4781	2.0108010860699042E-4
5465	2.0105996510710433E-4
2849	2.0101055665993934E-4
8925	2.0100945093442805E-4
1408	2.0100869637785073E-4
3343	2.0100109443739353E-4
2186	2.009659964276405E-4
3024	2.008757771676825E-4
5450	2.0079820993236782E-4
4962	2.0076883072263498E-4
4515	2.0075344063503168E-4
1023	2.0073433557235137E-4
2813	2.0065362996278364E-4
1753	2.0064660658661182E-4
2052	2.0064461102209348E-4
1735	2.0063812893652018E-4
6475	2.0063533233226493E-4
4566	2.006189079218074E-4
8428	2.0061256834762203E-4
7097	2.0057181861710238E-4
2383	2.0052748130427415E-4
1334	2.0052275988072365E-4
2223	2.0045884401319135E-4
38	2.0044161700486326E-4
8677	2.004330921616234E-4
5517	2.0039835579986772E-4
311	2.0039358180642586E-4
6209	2.003821891654786E-4
5575	2.0035773708428227E-4
7520	2.0032307139278545E-4
1982	2.0030801339373939E-4
1169	2.0030180913949546E-4
8600	2.0030062517565315E-4
3181	2.0020488242282478E-4
9356	2.0020472246253077E-4
7358	2.0019651058685728E-4
680	2.001452845775305E-4
6409	2.00143491463353E-4
2242	2.001313106199637E-4
3988	2.0012986100022054E-4
8434	2.0012152444288248E-4
6218	2.001186338925952E-4
6873	2.0008818337139455E-4
8210	2.0008761280682508E-4
3274	2.0002417914631796E-4
3265	2.0000991907798818E-4
627	1.999726987808494E-4
9018	1.999562530764337E-4
739	1.9991799289056672E-4
6498	1.9982654220074912E-4
1976	1.9982106966358646E-4
243	1.9980128395558007E-4
646	1.997839508258878E-4
776	1.9976920948770377E-4
9775	1.997615991198013E-4
8663	1.9974767936934765E-4
673	1.9970993683809254E-4
6174	1.9966202860264052E-4
903	1.9951802611262311E-4
1083	1.9948825074926873E-4
9397	1.9947387854618316E-4
6492	1.99415175683981E-4
6731	1.994020972083545E-4
6060	1.9939484210539717E-4
2766	1.993603738083983E-4
4342	1.99352366191935E-4
74	1.9929385396931298E-4
136	1.9927371120109772E-4
5937	1.992607540883012E-4
1381	1.9920850370881807E-4
4019	1.991960307668788E-4
1467	1.9919289254222424E-4
9697	1.9912551866165172E-4
9525	1.9911786222156271E-4
1435	1.9906502012309867E-4
701	1.9904740112468243E-4
3309	1.9904479353948914E-4
9050	1.9903955380192907E-4
9282	1.990216102611575E-4
4465	1.9900108226644263E-4
9441	1.9896398706511145E-4
2336	1.9893996661421605E-4
5415	1.9889033527637572E-4
4270	1.9887551320502884E-4
7665	1.9885756552586709E-4
5773	1.9883503277331877E-4
4039	1.9883247002634567E-4
7604	1.988314723728067E-4
5336	1.988136918749266E-4
1744	1.9876192165560756E-4
9691	1.9868877685350742E-4
1216	1.9861617770017026E-4
9925	1.9860023540360338E-4
4364	1.9857345532200968E-4
6065	1.9853092122906188E-4
2184	1.985149925577512E-4
4973	1.985098090220949E-4
2043	1.9850782677299908E-4
8702	1.9849035904252385E-4
2951	1.9848391048374987E-4
5052	1.9847747847881006E-4
4329	1.9844030810019857E-4
9970	1.9843070340262535E-4
489	1.983624180372169E-4
198	1.9836172109180438E-4
9548	1.983048372242463E-4
3066	1.9825738092216937E-4
7897	1.9822980242329842E-4
3606	1.9822784714292873E-4
1041	1.9820869805706783E-4
8914	1.9818797664937577E-4
4457	1.9818124426980232E-4
9741	1.9816674477374772E-4
1001	1.9815634570607572E-4
6089	1.9813780256568668E-4
9804	1.9813645470387597E-4
5616	1.9811871463861765E-4
5725	1.9811629556200307E-4
67	1.9809886246215317E-4
9140	1.980523942845786E-4
8415	1.9801512205136596E-4
8780	1.9797948241293212E-4
1199	1.9792718514274332E-4
2979	1.9787614873828486E-4
6446	1.9780815275524704E-4
4802	1.977824257171991E-4
5314	1.9772337004408746E-4
4179	1.9771812995807796E-4
8692	1.9766798943769316E-4
3270	1.976605176137325E-4
781	1.9765582350698684E-4
8178	1.9760955146636675E-4
3046	1.974927585955151E-4
1885	1.9738287383894311E-4
4344	1.97315927738634E-4
120	1.9728266873616794E-4
4874	1.9706500417417E-4
7003	1.9706295831008563E-4
3362	1.970353679461328E-4
3515	1.9701557633659838E-4
8768	1.9699905711782805E-4
2628	1.969464837512384E-4
2088	1.9690807443008523E-4
600	1.968648817633061E-4
9997	1.9684281871740558E-4
4087	1.9680976988947367E-4
1556	1.9680489677763403E-4
2707	1.9676283287170827E-4
964	1.967623747178046E-4
4910	1.9669013138808917E-4
2319	1.9667227670745873E-4
6350	1.9667094850566642E-4
5107	1.9665197782650794E-4
4212	1.9664987272713624E-4
7309	1.9657345741892768E-4
4795	1.9655413214633163E-4
5502	1.9653983731813035E-4
5350	1.9650791561807938E-4
5153	1.9650234866985754E-4
3591	1.9649440885687936E-4
2816	1.9644068158614664E-4
793	1.9641795172547038E-4
1722	1.9640726223482858E-4
2257	1.964055536983821E-4
827	1.9640116665587646E-4
4371	1.963945799321379E-4
6543	1.9631614205371488E-4
5262	1.962013903318845E-4
6064	1.9617290291000622E-4
2096	1.960921939273389E-4
2955	1.9602451196640557E-4
496	1.960198422250207E-4
6643	1.9601631843341112E-4
9943	1.9594201438101895E-4
110	1.9592498195102347E-4
5	1.9589814827354856E-4
3688	1.958911794960222E-4
2575	1.9587553359036772E-4
6528	1.9587464961538524E-4
7613	1.9582385900758815E-4
7329	1.9579913860131491E-4
5140	1.9577534942425437E-4
6534	1.9575697143123293E-4
4124	1.9574503950581617E-4
5032	1.957309071746671E-4
6774	1.957105891052024E-4
1299	1.956508127630199E-4
674	1.9564974582980256E-4
4317	1.956369121662515E-4
7909	1.9561129078778631E-4
3379	1.9558697022406754E-4
2318	1.9554714118618158E-4
511	1.955162887679133E-4
2024	1.9550281258115393E-4
7345	1.9550003366089255E-4
4301	1.9548155509782478E-4
9618	1.9542807243118422E-4
4821	1.9539287345072016E-4
9438	1.9537264024198738E-4
512	1.9536680475626929E-4
7844	1.9530175376034772E-4
8722	1.952917281310812E-4
2360	1.9525425781206451E-4
8816	1.9521344753607825E-4
7269	1.951670394683051E-4
2262	1.951201034033706E-4
2155	1.9510465484745595E-4
5212	1.9503993055512453E-4
6004	1.9499357603752852E-4
5812	1.949393457238987E-4
404	1.94913204080711E-4
4824	1.9489238084305482E-4
7389	1.9480864766005773E-4
4040	1.9479044447590467E-4
9801	1.9478747871925483E-4
6205	1.9476177418313936E-4
5424	1.9475648238624968E-4
4633	1.947262224918704E-4
9563	1.9470436870367748E-4
8461	1.9468377594592244E-4
4177	1.9456181069448734E-4
5763	1.9455965548903332E-4
2286	1.94521241061403E-4
1245	1.944905171801902E-4
4388	1.9446657771331495E-4
6641	1.9443645216195486E-4
7847	1.9441710134364735E-4
5736	1.9438125961729403E-4
1980	1.9432119370139386E-4
6734	1.9427728515819767E-4
5131	1.942403551000445E-4
3147	1.9420794865692036E-4
1681	1.9417142324223098E-4
1568	1.9413377119572916E-4
5038	1.9413121097203075E-4
3893	1.9407436223256135E-4
482	1.9405603679970964E-4
4471	1.9402316225945537E-4
463	1.940023768863128E-4
7905	1.9398514861594673E-4
3756	1.9397099227133412E-4
9870	1.939658174684693E-4
4352	1.9394130769817016E-4
8059	1.9393614499569112E-4
947	1.9388450565916378E-4
3078	1.9384404320000947E-4
5744	1.9382252233817986E-4
3746	1.9380700613226467E-4
4554	1.9379828652683556E-4
3171	1.9379735434601426E-4
8069	1.9377609700074025E-4
3894	1.9377166708630614E-4
4079	1.9376223012725858E-4
5489	1.9367586757880253E-4
4707	1.9361128253543683E-4
1489	1.9353059291640927E-4
3259	1.935302248956858E-4
2731	1.9352423105277678E-4
8061	1.9348091750772238E-4
7972	1.934789342190553E-4
9189	1.9347855168533475E-4
7617	1.9346719858637104E-4
1392	1.9343544449594745E-4
4898	1.9340604749972447E-4
1582	1.9336426444120395E-4
2815	1.933613211759777E-4
2568	1.9335578052924931E-4
9537	1.9334210132369942E-4
6801	1.9332011086787795E-4
7826	1.9329719084982581E-4
4895	1.9328963081985032E-4
6765	1.932538989693264E-4
9002	1.9321150247720624E-4
9424	1.9317229906431118E-4
6337	1.9313116590067065E-4
7350	1.9294205155387967E-4
581	1.9293736035286987E-4
9540	1.929314410765882E-4
8099	1.9292081780168836E-4
8518	1.928794675204076E-4
1686	1.9283958722324167E-4
3393	1.9283419228024724E-4
6706	1.9278617936036366E-4
4539	1.9276298879619653E-4
7286	1.9275682994606625E-4
8948	1.9274569681433087E-4
1965	1.927250723354647E-4
2369	1.9272033232365849E-4
5688	1.9269417166891252E-4
4994	1.9262771695844323E-4
8995	1.9261617243450393E-4
8246	1.9260369708874693E-4
7655	1.925998283311003E-4
787	1.9259969204684827E-4
6093	1.925846647386145E-4
7420	1.9256912357018598E-4
376	1.9253330795029517E-4
9333	1.9252913874456555E-4
7448	1.925260713324378E-4
3707	1.924981050639677E-4
9581	1.9247396474594407E-4
2639	1.92468073417498E-4
9223	1.9245210286293051E-4
1580	1.9240621573639324E-4
2053	1.9239002638868705E-4
9401	1.922696316561334E-4
5634	1.9225026076170892E-4
9431	1.9223021665984628E-4
1934	1.9222505589661532E-4
6820	1.9221064510906074E-4
5702	1.921968103872076E-4
5981	1.9215158769614644E-4
3482	1.9214656592793258E-4
6499	1.9208182973979513E-4
4400	1.9198695030390762E-4
9857	1.9198474845011777E-4
4367	1.9193364536587907E-4
6681	1.9188782476867226E-4
6364	1.9187891827483647E-4
2547	1.9180861417129503E-4
1861	1.9179046332053003E-4
6921	1.917077748742183E-4
4990	1.917049998137142E-4
9160	1.9166898869784637E-4
1122	1.916499548570287E-4
3269	1.9161359546441493E-4
5231	1.9160907928791816E-4
7938	1.9157945371823815E-4
9975	1.9149334881669148E-4
6002	1.914370583188835E-4
3844	1.914061401983474E-4
706	1.9140483040496E-4
8659	1.9135030278041268E-4
6020	1.9131808808579056E-4
1044	1.9131224169847012E-4
5823	1.912950286633172E-4
9126	1.912521754377534E-4
2122	1.912379788437146E-4
6561	1.9121864025789919E-4
7980	1.911847809068905E-4
9029	1.9118060117476098E-4
6886	1.9112895226538015E-4
1396	1.9110239330375885E-4
8700	1.9106677700568995E-4
7943	1.9105510480380065E-4
6854	1.910206577939852E-4
5984	1.9099119404477003E-4
3813	1.9084136205997735E-4
2546	1.907563101216517E-4
6694	1.9071907458131416E-4
4902	1.907153349904757E-4
8131	1.906763938603126E-4
3992	1.9067082871187616E-4
9418	1.9063465803992265E-4
7256	1.9059328904814064E-4
5357	1.9058698754146632E-4
878	1.9056225691776419E-4
1612	1.9053680867246706E-4
2918	1.9044650573338395E-4
312	1.9043178887811495E-4
2710	1.9041868200087754E-4
4560	1.9041027768113608E-4
34	1.903827073851592E-4
7430	1.9027521913607488E-4
5210	1.902416578652521E-4
393	1.9022164381094896E-4
9500	1.9021531500591014E-4
5590	1.9016443216964205E-4
6256	1.9000291982833938E-4
5179	1.8997859574436968E-4
8709	1.8996944888426275E-4
9244	1.8996822115393145E-4
5738	1.899468427849987E-4
4	1.8993900068896876E-4
7908	1.8991720277728566E-4
8664	1.8990243705102708E-4
6983	1.8989773945990706E-4
6192	1.898872994747149E-4
1584	1.8987013612260838E-4
6443	1.898452949779389E-4
1096	1.8979683243616137E-4
1398	1.8976869034501983E-4
7232	1.897573585850734E-4
9235	1.8974333113944266E-4
8347	1.8968803689335627E-4
9977	1.8967071880552413E-4
6414	1.8963037443876386E-4
5796	1.8959510521909372E-4
2343	1.8957249158181567E-4
3614	1.8955857000552885E-4
3924	1.895027460629745E-4
9580	1.8943519025054744E-4
7523	1.8938980833625393E-4
3730	1.893851265549086E-4
8828	1.8927068184534023E-4
5964	1.892688484431008E-4
1421	1.8923892646229216E-4
9429	1.8919743942619134E-4
1172	1.8910430486014654E-4
8460	1.8908899547152736E-4
9773	1.890881296459739E-4
434	1.8902305097243883E-4
9627	1.8895146857472123E-4
6391	1.8891972137596158E-4
2392	1.8889232381900684E-4
4880	1.8888955379571084E-4
2981	1.8883829452713717E-4
7212	1.8883040920212064E-4
7285	1.8880494447088967E-4
8728	1.8880354901771112E-4
9371	1.8875677283704284E-4
49	1.8875001261221968E-4
5365	1.8872804347811473E-4
4207	1.8871863792911472E-4
2227	1.8867098470005307E-4
4189	1.8865909716957394E-4
4768	1.8860132085993123E-4
1905	1.885588326527194E-4
8382	1.885456997788534E-4
5193	1.8847549868981962E-4
4046	1.8839466995931934E-4
447	1.8837215729462485E-4
6757	1.883540273058425E-4
6573	1.8834504943788944E-4
4376	1.883441372902619E-4
869	1.882449460137425E-4
2076	1.882264761080875E-4
1059	1.8821195857460677E-4
8170	1.881746050524723E-4
5414	1.8816604873656405E-4
468	1.8815056186622753E-4
4884	1.881011634735937E-4
2331	1.8805856407880836E-4
4812	1.8800649791437095E-4
1608	1.879331436815642E-4
9406	1.8791925846949777E-4
4219	1.8787167344846644E-4
1591	1.8786720875947936E-4
3621	1.8785690030551105E-4
6850	1.878336194593837E-4
8033	1.8783019232774438E-4
5905	1.878108384932012E-4
4150	1.87802068527269E-4
3669	1.8778660247822487E-4
4702	1.877776165864624E-4
3179	1.8777475314411086E-4
6853	1.8768635818211055E-4
7208	1.8762722592876045E-4
70	1.8760975199152196E-4
6204	1.8760233105596884E-4
7408	1.8748543902915443E-4
7277	1.874774799250625E-4
826	1.8743387029660971E-4
1361	1.8741674943364663E-4
5743	1.874102699726876E-4
7512	1.8737693587377561E-4
3352	1.873513894524976E-4
3959	1.8732432826844611E-4
3593	1.8730290054746213E-4
3432	1.8727650259417337E-4
9135	1.8715929798992782E-4
251	1.8710731815743299E-4
3454	1.8700551492898892E-4
2660	1.8696700311743208E-4
8678	1.8694733256347608E-4
8152	1.8693477794972738E-4
1895	1.8691855832430565E-4
2130	1.8685559592871698E-4
6000	1.8684288098641793E-4
9792	1.8681998277838622E-4
1348	1.8681963177354137E-4
6181	1.8680509287470387E-4
3653	1.8674832204770172E-4
484	1.8674258635866163E-4
4555	1.8671238965446355E-4
9757	1.8670749888353817E-4
1195	1.866738763008756E-4
2817	1.866730439276316E-4
3462	1.8662120051719528E-4
7366	1.8654275546746313E-4
7940	1.8652703084348862E-4
7374	1.8651495974888785E-4
6429	1.864918053008398E-4
2528	1.864844407218692E-4
471	1.8642482809105333E-4
8575	1.8642157949233474E-4
2308	1.864149445899982E-4
2458	1.863667508535296E-4
3825	1.862650252259841E-4
2180	1.8617855839961027E-4
8292	1.8616912364398969E-4
8388	1.8615582912815496E-4
8455	1.8613787471730083E-4
8389	1.861173566140679E-4
7264	1.860754745049072E-4
7531	1.8603857690082369E-4
629	1.8603319559917165E-4
414	1.859413375185148E-4
6750	1.859125636966358E-4
1666	1.858755486475272E-4
497	1.858695058874682E-4
791	1.8584614620133092E-4
2897	1.8580734702652223E-4
3532	1.8579247713055162E-4
5675	1.8575853798148182E-4
761	1.8575102834774522E-4
6453	1.8575002508162156E-4
4417	1.8569889776510288E-4
3332	1.85664861537645E-4
4044	1.8561281393238607E-4
2048	1.856101800189234E-4
7026	1.8556118961805546E-4
4765	1.8549352979554024E-4
7642	1.8546784400971182E-4
9252	1.8545819454325938E-4
836	1.8543487431672611E-4
1438	1.8539344315721826E-4
4012	1.8539141401255365E-4
6426	1.8538039891592134E-4
8371	1.8534013414929205E-4
8905	1.8524905970985836E-4
3587	1.8523556850226966E-4
25	1.8522379347703062E-4
1090	1.8521512741668608E-4
7410	1.8520710923914697E-4
3449	1.8516692729283346E-4
9338	1.851508940955876E-4
294	1.8510756519847136E-4
4500	1.8509334553043323E-4
4405	1.8506131263370217E-4
4296	1.8496174577196036E-4
7059	1.8495211039858166E-4
4151	1.8494566539495344E-4
3356	1.8493181709641394E-4
8729	1.8491151544627895E-4
6997	1.8490664502227348E-4
9807	1.848877336300935E-4
567	1.8481332422073975E-4
2689	1.8480902512314973E-4
5261	1.847816068839538E-4
6172	1.8477196226657897E-4
1937	1.8473014056179994E-4
9376	1.847255693629726E-4
9421	1.846686220876662E-4
2991	1.8466052863799675E-4
8100	1.8459567727000062E-4
6463	1.8456298923336594E-4
7321	1.8454785105876612E-4
832	1.8452359392806956E-4
1016	1.844911814130006E-4
9569	1.8446460488330082E-4
1064	1.8444376758050744E-4
5274	1.8439045221078698E-4
4996	1.8434091312919198E-4
6399	1.8430306959572065E-4
3414	1.8429333901970717E-4
535	1.8429252224099767E-4
1830	1.8428578100782229E-4
5637	1.8428517040220777E-4
1951	1.842611756099099E-4
9225	1.8426022096052782E-4
6084	1.8424335982116294E-4
3542	1.8423737851948344E-4
1710	1.8419714282606175E-4
7451	1.8415541492348357E-4
7268	1.8414047614668215E-4
8416	1.841236387938039E-4
4867	1.841190485140909E-4
116	1.8406654913978132E-4
6606	1.8401658755124925E-4
8052	1.840162213794212E-4
6527	1.8393340062197638E-4
2342	1.8392284940789988E-4
9805	1.8392056475930707E-4
7068	1.8390098081755909E-4
5453	1.8387227468828795E-4
3196	1.8385882140949434E-4
2305	1.838512219641989E-4
3679	1.8381118387280612E-4
4261	1.837689354489082E-4
3114	1.837266065285872E-4
4291	1.8372542105177714E-4
1425	1.8372520261052057E-4
5646	1.8368711806334415E-4
2045	1.8365427572105726E-4
4890	1.8363970106465553E-4
2220	1.8362202012879358E-4
7664	1.8354945826314455E-4
5875	1.8347614128798374E-4
3030	1.834641939324938E-4
1683	1.8345768674331905E-4
5862	1.8344635290474742E-4
